Date,FIPS,Recip_County,Recip_State,Series_Complete_Yes,Series_Complete_Pop_Pct,pop,county,state,y,pop_num,n,row_id,ind_post_mean,ind_CI_low,ind_CI_high,hier_post_mean,hier_CI_low,hier_CI_high,pred_mean,pred_PI_low,pred_PI_high,obs_rate,label
9/14/2022,26113,Missaukee County,MI,7420,49.1,2217.926186,Missaukee County,MI,7420,2217.926186,7420,1165,0.99986745268295385,0.999488448932182,0.9999966829688097,0.9999896706263114,0.9998966972387376,1,7419.9235,7419,7420,1,Missaukee County | 26113
9/14/2022,26115,Monroe County,MI,87622,58.2,57992.9972,Monroe County,MI,87622,57992.9972,87622,1166,0.9999887427967804,0.9999591899851317,0.9999997181779505,0.9999990647898063,0.9999898752307815,1,87621.9285,87621,87622,1,Monroe County | 26115
9/14/2022,26117,Montcalm County,MI,27494,43,46561.47541,Montcalm County,MI,27494,46561.47541,46561,1167,0.5905037224285866,0.5859677366136413,0.5951081578404835,0.5904447734267967,0.586015299327605,0.5948916368025506,27497.3935,27203.95,27792,0.5904941904168725,Montcalm County | 26117
9/14/2022,26119,Montmorency County,MI,5125,54.9,31092.23301,Montmorency County,MI,5125,31092.23301,31092,1168,0.16484884606413028,0.16062434571935358,0.16887576524770243,0.164867124196117,0.16074200621402923,0.16909146003060482,5128.175,4944.975,5313.025,0.1648333976585617,Montmorency County | 26119
9/14/2022,26121,Muskegon County,MI,96792,55.8,21331.39535,Muskegon County,MI,96792,21331.39535,96792,1169,0.9999895406995948,0.9999617042351656,0.9999997705589251,0.9999991143484136,0.9999910044386385,1,96791.918,96791,96792,1,Muskegon County | 26121
9/14/2022,26125,Oakland County,MI,843131,67,22835.69405,Oakland County,MI,843131,22835.69405,843131,1170,0.9999988076826767,0.9999957279766554,0.9999999699542389,0.9999998950965597,0.999998904545573,1,843130.9095,843130,843131,1,Oakland County | 26125
9/14/2022,26127,Oceana County,MI,14740,55.7,16224.82014,Oceana County,MI,14740,16224.82014,16225,1171,0.90847049918807,0.9041115857580385,0.9129453088393242,0.9084710425389769,0.904052511317379,0.9127880313095508,14740.865,14634.974999999999,14841,0.9084745762711864,Oceana County | 26127
9/14/2022,26129,Ogemaw County,MI,9647,45.9,25563.53591,Ogemaw County,MI,9647,25563.53591,25564,1172,0.37748863009862227,0.371568316083989,0.3831482948373909,0.37748189877570165,0.37139411607060063,0.3833353958178748,9651.382,9447,9868.025,0.37736660929432014,Ogemaw County | 26129
9/14/2022,26131,Ontonagon County,MI,4031,70.5,92409.36864,Ontonagon County,MI,4031,92409.36864,92409,1173,0.0436349439490614,0.04238441959153797,0.044954202997657504,0.04361050545375716,0.04232325203134396,0.04490361481342997,4030.4275,3855.975,4197,0.0436212922983692,Ontonagon County | 26131
9/14/2022,26133,Osceola County,MI,9970,42.5,40346.97856,Osceola County,MI,9970,40346.97856,40347,1174,0.24712475267986025,0.2430226421571331,0.2511640507180722,0.24702526534607813,0.24286493718110624,0.2512791596197495,9966.0715,9719.925000000001,10195.025000000001,0.2471063523929908,Osceola County | 26133
9/14/2022,26135,Oscoda County,MI,3474,42.2,54959.35961,Oscoda County,MI,3474,54959.35961,54959,1175,0.06321812298132005,0.061180904301178465,0.0652130798096398,0.0632429284850998,0.06111165227477755,0.06533771275837072,3476.281,3317,3633.025,0.06321075710984553,Oscoda County | 26135
9/14/2022,26137,Otsego County,MI,13802,56,703540.0982,Otsego County,MI,13802,703540.0982,703540,1176,0.01962119314271778,0.019294789985464748,0.019958342965183007,0.019625790789192847,0.01929799867962676,0.019945450949160906,13808.839,13481,14125.05,0.01961793217158939,Otsego County | 26137
9/14/2022,26139,Ottawa County,MI,170561,58.4,20458.08967,Ottawa County,MI,170561,20458.08967,170561,1177,0.9999943153663553,0.9999793784184877,0.9999998836672704,0.9999994618490847,0.9999942577792782,1,170560.9075,170560,170561,1,Ottawa County | 26139
9/14/2022,26141,Presque Isle County,MI,7621,60.5,263573.6544,Presque Isle County,MI,7621,263573.6544,263574,1178,0.028919678039673546,0.028307362730712608,0.029583600501330493,0.028919552402681122,0.0282712048714878,0.029565358166463808,7624.5855,7377.95,7872.049999999999,0.028914081055035776,Presque Isle County | 26141
9/14/2022,26143,Roscommon County,MI,13653,56.8,27756.98925,Roscommon County,MI,13653,27756.98925,27757,1179,0.4919546280866283,0.4860085180015808,0.49769843394889157,0.4918502384723414,0.4858288662441931,0.49767986264304664,13652.897,13419.925,13880.025,0.4918759231905465,Roscommon County | 26143
9/14/2022,26145,Saginaw County,MI,102135,53.6,7399.026764,Saginaw County,MI,102135,7399.026764,102135,1180,0.9999899482028826,0.9999633183323915,0.9999997042755518,0.9999991728710603,0.9999918527428391,1,102134.93,102134,102135,1,Saginaw County | 26145
9/14/2022,26147,St. Clair County,MI,79462,49.9,11129.87013,St. Clair County,MI,79462,11129.87013,79462,1181,0.9999869782260992,0.9999532660354404,0.9999995871026299,0.9999989589090928,0.9999889544644368,1,79461.9115,79461,79462,1,St. Clair County | 26147
9/14/2022,26149,St. Joseph County,MI,27792,45.6,6920.716113,St. Joseph County,MI,27792,6920.716113,27792,1182,0.9999630235683381,0.9998633052344299,0.9999989346998128,0.9999967546875899,0.9999668275841008,1,27791.905,27791,27792,1,St. Joseph County | 26149
9/14/2022,26151,Sanilac County,MI,17712,43,42402.31214,Sanilac County,MI,17712,42402.31214,42402,1183,0.4176874574342249,0.4129995949807599,0.4222852582105449,0.4178018635172483,0.4133640526200363,0.42240317702585545,17717.904,17436.975000000002,17990,0.41771614546483654,Sanilac County | 26151
9/14/2022,26153,Schoolcraft County,MI,4578,56.6,165335.4633,Schoolcraft County,MI,4578,165335.4633,165335,1184,0.027677000123935657,0.026887092843054405,0.02847097021275351,0.027703867070986904,0.026952871146488467,0.02851212977444751,4579.31,4398.9749999999995,4772.025,0.027689237003659238,Schoolcraft County | 26153
9/14/2022,26155,Shiawassee County,MI,35316,51.8,60771.63462,Shiawassee County,MI,35316,60771.63462,60772,1185,0.5810946051488866,0.5772995949092868,0.5850591310454107,0.581067559025177,0.5770981567318534,0.5851941470214775,35313.707,34983,35644.049999999996,0.5811228855393932,Shiawassee County | 26155
9/14/2022,26157,Tuscola County,MI,24225,46.4,16712.76596,Tuscola County,MI,24225,16712.76596,24225,1186,0.9999588467184595,0.999846957274202,0.9999990576660407,0.9999966012581303,0.9999634883759989,1,24224.919,24224,24225,1,Tuscola County | 26157
9/14/2022,26159,Van Buren County,MI,43993,58.1,13172.69076,Van Buren County,MI,43993,13172.69076,43993,1187,0.9999779590710485,0.9999197059298287,0.9999995763479268,0.9999979427390367,0.9999793923453526,1,43992.898,43992,43993,1,Van Buren County | 26159
9/14/2022,26161,Washtenaw County,MI,265289,72.2,283101.5873,Washtenaw County,MI,265289,283101.5873,283102,1188,0.9370870756343012,0.9362095826419706,0.9379951899049718,0.9370670602068571,0.93620197554471285,0.9379376564601903,265287.962,264931,265631.025,0.9370792152651695,Washtenaw County | 26161
9/14/2022,26163,Wayne County,MI,961835,55,16119.13357,Wayne County,MI,961835,16119.13357,961835,1189,0.9999989322905575,0.9999961072258617,0.9999999774414434,0.9999999205643267,0.9999992426673436,1,961834.914,961834,961835,1,Wayne County | 26163
9/14/2022,27001,Aitkin County,MN,9511,59.9,8157.384988,Aitkin County,MN,9511,8157.384988,9511,1190,0.999892724148486,0.9996035481299442,0.9999975142101301,0.9999878365668775,0.9998880422351926,1,9510.879,9510,9511,1,Aitkin County | 27001
9/14/2022,27003,Anoka County,MN,216380,60.6,14373.91304,Anoka County,MN,216380,14373.91304,216380,1191,0.9999954059682423,0.999982510176912,0.9999998724923492,0.9999994133734136,0.9999945544409092,1,216379.865,216378,216380,1,Anoka County | 27003
9/14/2022,27005,Becker County,MN,19126,55.6,39288.16794,Becker County,MN,19126,39288.16794,39288,1192,0.4867870788385552,0.4819205316571074,0.49168773455137527,0.4866862776352235,0.481866116118279,0.4914769482249376,19118.861,18852.925000000003,19392.025,0.48681531256363264,Becker County | 27005
9/14/2022,27007,Beltrami County,MN,33168,70.3,12755.59701,Beltrami County,MN,33168,12755.59701,33168,1193,0.9999694223030643,0.9998863241600617,0.9999992992758534,0.999996370643991,0.9999688834546038,1,33167.879,33167,33168,1,Beltrami County | 27007
9/14/2022,27009,Benton County,MN,18323,44.8,433971.1664,Benton County,MN,18323,433971.1664,433971,1194,0.04221720696892757,0.041651756543907716,0.04284780892923712,0.04222622525548718,0.0416112092284571,0.042825976493532064,18325.8385,17958.975000000002,18692.025,0.042221715275905534,Benton County | 27009
9/14/2022,27011,Big Stone County,MN,3219,64.5,8315.028902,Big Stone County,MN,3219,8315.028902,8315,1195,0.3871801504623224,0.37692765660868033,0.3973882862478112,0.3873249581500837,0.37739741077933053,0.39763676988207347,3220.937,3096.975,3341.025,0.3871316897173782,Big Stone County | 27011
9/14/2022,27013,Blue Earth County,MN,41821,61.8,19054.67372,Blue Earth County,MN,41821,19054.67372,41821,1196,0.9999762042316165,0.9999146799639229,0.9999995496664458,0.9999974487903206,0.9999748952767157,1,41820.8935,41820,41821,1,Blue Earth County | 27013
9/14/2022,27015,Brown County,MN,16691,66.7,6488.069414,Brown County,MN,16691,6488.069414,16691,1197,0.9999418348085954,0.9997707534730167,0.9999979767240414,0.999992541287683,0.9999348631028463,1,16690.866,16689,16691,1,Brown County | 27015
9/14/2022,27017,Carlton County,MN,23563,65.7,20852.94118,Carlton County,MN,23563,20852.94118,23563,1198,0.9999561179202491,0.9998346314645147,0.9999988166980145,0.9999954500314642,0.9999567751539867,1,23562.893,23562,23563,1,Carlton County | 27017
9/14/2022,27021,Cass County,MN,17329,58.2,97263.07922,Cass County,MN,17329,97263.07922,97263,1199,0.178165863054177,0.17583243741365512,0.18047216501168,0.17819376011681326,0.17580263591886403,0.18052345917463897,17335.1435,17009.9,17660,0.17816641477231834,Cass County | 27021
9/14/2022,27023,Chippewa County,MN,6471,54.8,153058.3333,Chippewa County,MN,6471,153058.3333,153058,1200,0.042277899843572504,0.041275517909058146,0.043301896302433175,0.042261184452101246,0.04126225188029438,0.043280685476899165,6470.069,6252.9000000000005,6684,0.04227809065844321,Chippewa County | 27023
9/14/2022,27025,Chisago County,MN,33128,58.6,22201.55039,Chisago County,MN,33128,22201.55039,33128,1201,0.9999704357485456,0.9998902315417906,0.9999990742052731,0.9999961280211487,0.999965521422684,1,33127.8655,33126,33128,1,Chisago County | 27025
9/14/2022,27029,Clearwater County,MN,3753,42.6,59887.54325,Clearwater County,MN,3753,59887.54325,59888,1202,0.06265235400961001,0.06077655768160666,0.06459781095712791,0.06267857727155603,0.06078944289784191,0.06458222043181804,3752.9525,3588,3917,0.0626669783596046,Clearwater County | 27029
9/14/2022,27031,Cook County,MN,4476,81.9,5465.201465,Cook County,MN,4476,5465.201465,5465,1203,0.8189651708309988,0.8087815469668879,0.8287498533202069,0.8189789546006322,0.8088782147612672,0.8289834596889091,4475.996,4397.950000000001,4554.0250000000005,0.8190301921317474,Cook County | 27031
9/14/2022,27033,Cottonwood County,MN,6366,56.9,13010.78167,Cottonwood County,MN,6366,13010.78167,13011,1204,0.48933991091998463,0.4811968880873803,0.4978939759137336,0.4892477140744182,0.48093857434454684,0.49729452052813894,6366.8515,6209,6525,0.4892783029744063,Cottonwood County | 27033
9/14/2022,27035,Crow Wing County,MN,37390,57.5,820.8333333,Crow Wing County,MN,37390,820.8333333,37390,1205,0.9999729412588391,0.9998974346436369,0.9999993022499443,0.9999970366110881,0.9999718750446099,1,37389.896,37389,37390,1,Crow Wing County | 27035
9/14/2022,27037,Dakota County,MN,304823,71.1,7222.090261,Dakota County,MN,304823,7222.090261,304823,1206,0.9999967860872733,0.9999883325332463,0.9999999017530745,0.9999996375342065,0.9999966692017197,1,304822.8915,304822,304823,1,Dakota County | 27037
9/14/2022,27039,Dodge County,MN,12854,61.4,18946.26866,Dodge County,MN,12854,18946.26866,18946,1207,0.6784436569042981,0.6717228389559344,0.6850188739987266,0.6784665378642979,0.6718264950050225,0.6852857776632196,12854.753,12685.975,13028,0.6784545550511981,Dodge County | 27039
9/14/2022,27041,Douglas County,MN,22277,58.4,80665.42056,Douglas County,MN,22277,80665.42056,80665,1208,0.2762463927083356,0.27313013125370506,0.2794298539573095,0.276188394284852,0.27292100419824744,0.2792626982024985,22279.0775,21929.925000000003,22625.024999999998,0.2761668629517139,Douglas County | 27041
9/14/2022,27043,Faribault County,MN,7942,58.2,727016.1491,Faribault County,MN,7942,727016.1491,727016,1209,0.010924079273707627,0.010680733834067643,0.011162929226692195,0.010923004750742678,0.010683626495580504,0.011169377095740217,7941.5215,7689.95,8186.0250000000005,0.010924106209491951,Faribault County | 27043
9/14/2022,27047,Freeborn County,MN,17785,58.7,2342.512909,Freeborn County,MN,17785,2342.512909,17785,1210,0.9999461490469002,0.9997954459747881,0.9999987053954352,0.9999936665069331,0.9999445513442183,1,17784.898,17784,17785,1,Freeborn County | 27047
9/14/2022,27051,Grant County,MN,3337,55.9,273190.184,Grant County,MN,3337,273190.184,273190,1211,0.01222346791520687,0.011804532384264875,0.012650778517452744,0.01221924715837046,0.011800102092223012,0.012634745928333541,3337.2005,3183,3499,0.012214941981770928,Grant County | 27051
9/14/2022,27053,Hennepin County,MN,960479,75.9,23881.13695,Hennepin County,MN,960479,23881.13695,960479,1212,0.9999989832520922,0.9999962483789453,0.9999999706930492,0.9999998782293633,0.9999988222174655,1,960478.872,960477,960479,1,Hennepin County | 27053
9/14/2022,27055,Houston County,MN,11346,61,35625.48263,Houston County,MN,11346,35625.48263,35625,1213,0.31847803703041566,0.31380482042587166,0.3231786640101322,0.3184696869066526,0.31348212095220607,0.3233102585257151,11347.4945,11111,11597,0.3184842105263158,Houston County | 27055
9/14/2022,27057,Hubbard County,MN,10372,48.3,59484.77157,Hubbard County,MN,10372,59484.77157,59485,1214,0.17440229474665278,0.17138160927407545,0.17740110623760394,0.1743842897629799,0.17128639903535123,0.1772860647577873,10373.1015,10110.975,10625,0.17436328486172986,Hubbard County | 27057
9/14/2022,27061,Itasca County,MN,25927,57.4,269079.2507,Itasca County,MN,25927,269079.2507,269079,1215,0.0963546420586046,0.09522677704158918,0.09746229774352629,0.09637118067864645,0.09528221225764869,0.09749942575104206,25933.987,25523,26353.024999999998,0.09635460218002892,Itasca County | 27061
9/14/2022,27063,Jackson County,MN,5132,52.1,110360.6838,Jackson County,MN,5132,110360.6838,110361,1216,0.0465117640705819,0.04531020219198388,0.04775878012139652,0.04648406289364127,0.04527083688297998,0.047769166439120235,5127.597,4943.9749999999995,5322,0.04650193456021602,Jackson County | 27063
9/14/2022,27065,Kanabec County,MN,7136,43.7,42328.9225,Kanabec County,MN,7136,42328.9225,42329,1217,0.16860380311762813,0.16504963057343927,0.17209394114981946,0.16861057411205274,0.16512844111721323,0.17207493214908923,7136.632,6932.975,7349,0.16858418578279666,Kanabec County | 27065
9/14/2022,27067,Kandiyohi County,MN,24017,55.6,75114.77987,Kandiyohi County,MN,24017,75114.77987,75115,1218,0.31975312071818957,0.3165086141531628,0.3229645669873305,0.31974279518646326,0.3164689737337657,0.3231415547459376,24015.6445,23665.875,24375.1,0.31973640418025695,Kandiyohi County | 27067
9/14/2022,27069,Kittson County,MN,2606,60.6,55481.87633,Kittson County,MN,2606,55481.87633,55482,1219,0.0469814221247321,0.04517220172843714,0.048786381977239876,0.046974063136353675,0.04518617598121141,0.04880275357344734,2604.253,2469.975,2737,0.04697018852961321,Kittson County | 27069
9/14/2022,27071,Koochiching County,MN,7303,59.7,11562.89979,Koochiching County,MN,7303,11562.89979,11563,1220,0.6314591100278607,0.6226896378562736,0.6402972235055024,0.6316359041737163,0.6229088593384643,0.6400731002708065,7304.075,7150.975,7448,0.6315834990919311,Koochiching County | 27071
9/14/2022,27073,Lac qui Parle County,MN,3971,60,67563.7149,Lac qui Parle County,MN,3971,67563.7149,67564,1221,0.05879468507574832,0.057099069808182225,0.06060176884258241,0.058742439364964434,0.057015405106034936,0.06048172968688937,3965.6385,3796,4126,0.05877390326209224,Lac qui Parle County | 27073
9/14/2022,27075,Lake County,MN,7166,67.3,34011.21076,Lake County,MN,7166,34011.21076,34011,1222,0.2107086965639356,0.20652620198173235,0.21498384484163188,0.21077469369569388,0.2065067174209872,0.2152306004492618,7170.7715,6964,7383.025,0.21069653935491459,Lake County | 27075
9/14/2022,27077,Lake of the Woods County,MN,2105,56.3,11517.35537,Lake of the Woods County,MN,2105,11517.35537,11517,1223,0.18286813382394326,0.1760344138401828,0.19015595448656442,0.18280976252933784,0.1753982603339897,0.19002469902374877,2105.7145,1990,2217.025,0.18277329165581316,Lake of the Woods County | 27077
9/14/2022,27079,Le Sueur County,MN,14499,50.2,2265532.895,Le Sueur County,MN,14499,2265532.895,2265533,1224,0.006399886865602238,0.006299135036611171,0.00650704337160275,0.0064009962176670146,0.006297208195180937,0.006509358305102359,14504.2715,14173.975,14840,0.006399818497457331,Le Sueur County | 27079
9/14/2022,27081,Lincoln County,MN,3069,54.4,50649.39759,Lincoln County,MN,3069,50649.39759,50649,1225,0.06063975691163575,0.058616861209040604,0.06262294957299729,0.06060664674551525,0.05856051999046939,0.06266256814910615,3068.2835,2917,3225.025,0.060593496416513654,Lincoln County | 27081
9/14/2022,27083,Lyon County,MN,14693,57.7,2796,Lyon County,MN,14693,2796,14693,1226,0.9999334572317093,0.9997639607561047,0.9999984750372594,0.9999915267389348,0.9999204809563802,1,14692.881,14692,14693,1,Lyon County | 27083
9/14/2022,27085,McLeod County,MN,21127,58.9,15464.28571,McLeod County,MN,21127,15464.28571,21127,1227,0.9999539486984961,0.9998295559493442,0.9999988037324413,0.9999942617130414,0.9999496395049496,1,21126.883,21126,21127,1,McLeod County | 27085
9/14/2022,27087,Mahnomen County,MN,3401,61.5,6713.709677,Mahnomen County,MN,3401,6713.709677,6714,1228,0.5065156257509151,0.4944507854607209,0.5184565369479248,0.5063863938009601,0.4948473975839668,0.5185972126890928,3398.963,3292.95,3508.0249999999996,0.5065534703604408,Mahnomen County | 27087
9/14/2022,27089,Marshall County,MN,4730,50.7,42319.19643,Marshall County,MN,4730,42319.19643,42319,1229,0.11180248907977883,0.10885821358595643,0.11476575383805245,0.11178759540312758,0.10869897916194143,0.11495683747873406,4731.6745,4545.975,4914,0.1117701268933576,Marshall County | 27089
9/14/2022,27091,Martin County,MN,11094,56.4,5437.022901,Martin County,MN,11094,5437.022901,11094,1230,0.9999109343479207,0.9996845270665187,0.9999979337883033,0.9999888994932907,0.9998955359904267,1,11093.892,11093,11094,1,Martin County | 27091
9/14/2022,27093,Meeker County,MN,11343,48.8,8128.617363,Meeker County,MN,11343,8128.617363,11343,1231,0.9999161609348517,0.9996897851068132,0.9999979502008303,0.9999886968334037,0.9998892165863454,1,11342.8755,11341,11343,1,Meeker County | 27093
9/14/2022,27095,Mille Lacs County,MN,15529,59.1,19811.79775,Mille Lacs County,MN,15529,19811.79775,19812,1232,0.7837533696631415,0.77791670810514435,0.7895193497121605,0.7838546280705101,0.7777476649394337,0.7897524514759279,15530.5925,15363.975,15687,0.7838178881485968,Mille Lacs County | 27095
9/14/2022,27097,Morrison County,MN,16945,50.8,9167.115903,Morrison County,MN,16945,9167.115903,16945,1233,0.9999422586707226,0.9997859676856694,0.999998474042331,0.9999930160959003,0.9999335442951107,1,16944.89,16944,16945,1,Morrison County | 27097
9/14/2022,27099,Mower County,MN,25404,63.4,85517.4216,Mower County,MN,25404,85517.4216,85517,1234,0.2970562131597231,0.2939681891162032,0.30014046930580596,0.2970503466811734,0.2940797106122018,0.3000920069603994,25401.807,25032.95,25793.124999999996,0.2970637417121742,Mower County | 27099
9/14/2022,27101,Murray County,MN,4552,55.6,32353.65854,Murray County,MN,4552,32353.65854,32354,1235,0.14068687566417604,0.1370420426208314,0.1444141805306592,0.14061820257578836,0.13682455613650296,0.14446609021608678,4550.205,4373.9749999999995,4719.025,0.14069357730110651,Murray County | 27101
9/14/2022,27103,Nicollet County,MN,21812,63.6,13097.3236,Nicollet County,MN,21812,13097.3236,21812,1236,0.9999546416588463,0.9998412212399149,0.9999985049844281,0.9999942274064983,0.9999466323515839,1,21811.8735,21810,21812,1,Nicollet County | 27103
9/14/2022,27105,Nobles County,MN,13532,62.6,74060.37736,Nobles County,MN,13532,74060.37736,74060,1237,0.18270097640479402,0.17985522817304195,0.1854962554767611,0.18275076932082676,0.17992676594722345,0.18546971083573935,13534.2115,13246.95,13828.025000000001,0.18271671617607346,Nobles County | 27105
9/14/2022,27107,Norman County,MN,3900,61.2,7879.245283,Norman County,MN,3900,7879.245283,7879,1238,0.4949251422178454,0.4837553988039075,0.5055413357265334,0.49496925363847605,0.4832509744619683,0.5066421112794179,3900.184,3775.975,4026.0499999999997,0.4949866734357152,Norman County | 27107
9/14/2022,27109,Olmsted County,MN,124358,78.6,180839.527,Olmsted County,MN,124358,180839.527,180840,1239,0.6876649891565783,0.6855605995222286,0.6897196433142601,0.6877060086886473,0.6855891256992808,0.6897884906718162,124371.1,123810,124917.125,0.6876686573766866,Olmsted County | 27109
9/14/2022,27111,Otter Tail County,MN,30471,51.9,271800.9709,Otter Tail County,MN,30471,271800.9709,271801,1240,0.1121040394321309,0.11095620571422866,0.1132446897629068,0.11213913232712826,0.11088582712142227,0.11332450032766894,30476.496,30011.925000000003,30919.025,0.11210775530627187,Otter Tail County | 27111
9/14/2022,27113,Pennington County,MN,7672,54.3,23106.87023,Pennington County,MN,7672,23106.87023,23107,1241,0.3320054606957783,0.32603768839578545,0.3379733072035752,0.33197414989999047,0.326086915806452,0.33789949233845207,7672.8185,7478.975,7874.0250000000005,0.3320205998182369,Pennington County | 27113
9/14/2022,27115,Pine County,MN,14773,49.9,26858.85167,Pine County,MN,14773,26858.85167,26859,1242,0.5499449595477327,0.5441581465506532,0.5559703696471857,0.5500048024662548,0.5439860361939616,0.5557307598831264,14773.127,14550,14992,0.5500204773074202,Pine County | 27115
9/14/2022,27117,Pipestone County,MN,5079,55.7,119959.4937,Pipestone County,MN,5079,119959.4937,119959,1243,0.042348031047581315,0.041161568872951464,0.04350112357382214,0.042333666304350245,0.041208217247676114,0.043487809252425215,5078.572,4891,5281.025,0.042339465984211275,Pipestone County | 27117
9/14/2022,27119,Polk County,MN,18583,59.2,11127.65957,Polk County,MN,18583,11127.65957,18583,1244,0.9999467577112512,0.9998077337853901,0.999998355153465,0.9999943310523756,0.9999461411959776,1,18582.9005,18582,18583,1,Polk County | 27119
9/14/2022,27121,Pope County,MN,6561,58.3,2835.195531,Pope County,MN,6561,2835.195531,6561,1245,0.9998473065633707,0.9994505562857241,0.999996046800918,0.9999828864706641,0.9998445213957318,1,6560.8925,6560,6561,1,Pope County | 27121
9/14/2022,27123,Ramsey County,MN,403733,73.4,13196.61734,Ramsey County,MN,403733,13196.61734,403733,1246,0.9999974929587082,0.9999905696074949,0.9999999302247219,0.999999697516074,0.9999971777845286,1,403732.8885,403732,403733,1,Ramsey County | 27123
9/14/2022,27125,Red Lake County,MN,2320,57.2,209198.5401,Red Lake County,MN,2320,209198.5401,209199,1247,0.011093355763722727,0.010634366010483733,0.011556699518072375,0.011085826021561992,0.010643374243749993,0.01152662880697636,2321.0285,2191.95,2455,0.011089919167873651,Red Lake County | 27125
9/14/2022,27127,Redwood County,MN,8404,55.4,6147.126437,Redwood County,MN,8404,6147.126437,8404,1248,0.9998792687593763,0.9995324804279644,0.9999968676299571,0.9999861101233598,0.9998605001478226,1,8403.8815,8403,8404,1,Redwood County | 27127
9/14/2022,27129,Renville County,MN,8111,55.8,32734.85714,Renville County,MN,8111,32734.85714,32735,1249,0.2477585301751855,0.24323623616539744,0.25240866556831226,0.24772368484037594,0.243396632876851,0.2524941988965931,8110.763,7898.975,8324.025,0.24777760806476248,Renville County | 27129
9/14/2022,27131,Rice County,MN,43006,64.2,16772.44582,Rice County,MN,43006,16772.44582,43006,1250,0.9999763754554121,0.9999138693028832,0.9999993213815679,0.9999971595266325,0.9999737176144629,1,43005.8905,43005,43006,1,Rice County | 27131
9/14/2022,27133,Rock County,MN,5203,55.9,97721.56197,Rock County,MN,5203,97721.56197,97722,1251,0.053255992876213666,0.05184621426649099,0.05463614526112924,0.05323998135014823,0.051840260476441996,0.05466928050643545,5201.546,5008,5403.025,0.05324287263870981,Rock County | 27133
9/14/2022,27135,Roseau County,MN,7994,52.7,812633.5329,Roseau County,MN,7994,812633.5329,812634,1252,0.009834377913633754,0.009611582362689436,0.010064828329414067,0.009838964526463245,0.009627899228762421,0.01005759802446915,7993.2785,7752.975,8251.025,0.009837146858241226,Roseau County | 27135
9/14/2022,27137,St. Louis County,MN,135429,68,43444.44444,St. Louis County,MN,135429,43444.44444,135429,1253,0.9999923913487094,0.9999729194943066,0.9999998402429795,0.9999991141149944,0.9999911579647264,1,135428.878,135428,135429,1,St. Louis County | 27137
9/14/2022,27139,Scott County,MN,105512,70.8,18315.69665,Scott County,MN,105512,18315.69665,105512,1254,0.9999905275708411,0.9999668992756837,0.9999997671481575,0.9999987521877173,0.9999876193261475,1,105511.879,105511,105512,1,Scott County | 27139
9/14/2022,27141,Sherburne County,MN,45859,47.2,2973.451327,Sherburne County,MN,45859,2973.451327,45859,1255,0.9999782786377883,0.9999195438729112,0.9999993486595958,0.9999971696602715,0.9999737038795479,1,45858.8675,45857,45859,1,Sherburne County | 27141
9/14/2022,27143,Sibley County,MN,7419,49.9,64386.25205,Sibley County,MN,7419,64386.25205,64386,1256,0.11524166219825759,0.11275958244196738,0.11770013431825567,0.1152534894826238,0.11286363076274518,0.11768575575948567,7420.644,7197.975,7658,0.11522691268288138,Sibley County | 27143
9/14/2022,27145,Stearns County,MN,97056,60.3,11788.32117,Stearns County,MN,97056,11788.32117,97056,1257,0.9999897428752308,0.9999630391950078,0.9999997210606327,0.9999986841565797,0.9999882628354216,1,97055.869,97054,97056,1,Stearns County | 27145
9/14/2022,27147,Steele County,MN,22699,61.9,30646.24506,Steele County,MN,22699,30646.24506,30646,1258,0.7406385831905032,0.7356980256062605,0.745693961162468,0.7407571399057289,0.7359409081196356,0.7456294633246089,22704.1135,22490,22913,0.7406839391764015,Steele County | 27147
9/14/2022,27149,Stevens County,MN,5785,59,44932.56579,Stevens County,MN,5785,44932.56579,44933,1259,0.12878798971009336,0.1255513691797466,0.131910763045076,0.12879085114278885,0.12566465203440874,0.1318977742107194,5787.4005,5594.925,5990.025,0.1287472458994503,Stevens County | 27149
9/14/2022,27151,Swift County,MN,5440,58.7,10706.47773,Swift County,MN,5440,10706.47773,10706,1260,0.5081289813991433,0.4984277316160118,0.5175780120653425,0.5081470142876143,0.4980252357012069,0.5178225158870645,5439.1635,5295,5582,0.5081262843265458,Swift County | 27151
9/14/2022,27153,Todd County,MN,10783,43.7,30680.06993,Todd County,MN,10783,30680.06993,30680,1261,0.3515073787035894,0.34606010722718694,0.3569182113038723,0.3514437518010377,0.3462007832216151,0.3566992612999799,10779.6985,10546,11015.025,0.35146675358539764,Todd County | 27153
9/14/2022,27155,Traverse County,MN,2131,65.4,34958.01527,Traverse County,MN,2131,34958.01527,34958,1262,0.06096664932189446,0.058511970896456066,0.06357498069938228,0.06099286155336244,0.05858188213253625,0.06352185466044051,2133.3725,2011,2254,0.06095886492362263,Traverse County | 27155
9/14/2022,27157,Wabasha County,MN,16393,75.8,13828.57143,Wabasha County,MN,16393,13828.57143,16393,1263,0.9999355479398069,0.999761984117734,0.9999982657324252,0.9999916980722744,0.9999261363697829,1,16392.8685,16391,16393,1,Wabasha County | 27157
9/14/2022,27159,Wadena County,MN,6913,50.5,42743.71859,Wadena County,MN,6913,42743.71859,42744,1264,0.16172311431191627,0.1580788495850779,0.1650919816472054,0.1616918279688294,0.15821895320785073,0.16515007898029682,6911.9465,6703,7123,0.16173030132884147,Wadena County | 27159
